"dialogue_id","movie_title","movie_chapter","chapter_id","place_name","place_category","character_name","gender","house","species","dialogue","dialogue_no_spells"
6847,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Bogrod","Male","","Goblin","It's the bank's policy. I'm sure you understand, given the current climate --","It's the bank's policy. I'm sure you understand, given the current climate --"
6829,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Merpeople","","","","Madam Lestrange.","Madam Lestrange."
6838,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Bellatrix Lestrange","Female","Slytherin","Human","I don't like to be kept waiting.","I don't like to be kept waiting."
6903,"Harry Potter and the Deathly Hallows Part 2",6,214,"Gringotts Wizarding Bank","Diagon Alley","Hermione Granger","Female","Gryffindor","Human","We can't just stand here! Who's got an idea?","We can't just stand here! Who's got an idea?"
6871,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Ron Weasley","Male","Gryffindor","Human","No. It's not possible...","No. It's not possible..."
6875,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Ron Weasley","Male","Gryffindor","Human","It's been trained to expect pain when it hears the noise.","It's been trained to expect pain when it hears the noise."
6889,"Harry Potter and the Deathly Hallows Part 2",5,213,"Gringotts Wizarding Bank","Diagon Alley","Griphook","Male","","Goblin","We'll be crushed! Hurry!","We'll be crushed! Hurry!"
6842,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Ron Weasley","Male","Gryffindor","Human","What do you mean?","What do you mean?"
6857,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Harry Potter","Male","Gryffindor","Human","How long before they come after us?","How long before they come after us?"
1034,"Harry Potter and the Chamber of Secrets",5,39,"Knockturn Alley","Diagon Alley","Harry Potter","Male","Gryffindor","Human","I'm fine, thank you. I- I was just","I'm fine, thank you. I- I was just"
1037,"Harry Potter and the Chamber of Secrets",5,39,"Knockturn Alley","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","Harry?","Harry?"
1036,"Harry Potter and the Chamber of Secrets",5,39,"Knockturn Alley","Diagon Alley","Harry Potter","Male","Gryffindor","Human","No! Please!","No! Please!"
1033,"Harry Potter and the Chamber of Secrets",5,39,"Knockturn Alley","Diagon Alley","Goblin","","","","Not lost are you, my dear?","Not lost are you, my dear?"
1032,"Harry Potter and the Chamber of Secrets",5,39,"Knockturn Alley","Diagon Alley","Other","","","","Ah, ha-ha-ha-ha","Ah, ha-ha-ha-ha"
1038,"Harry Potter and the Chamber of Secrets",5,39,"Knockturn Alley","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Hagrid!","Hagrid!"
1039,"Harry Potter and the Chamber of Secrets",5,39,"Knockturn Alley","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","What do you think you're doing down 'ere? Come on!","What do you think you're doing down 'ere? Come on!"
1035,"Harry Potter and the Chamber of Secrets",5,39,"Knockturn Alley","Diagon Alley","Other","","","","Come with us. We'll help you find your way back.","Come with us. We'll help you find your way back."
166,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Wow.","Wow."
160,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Garrick Ollivander","Male","Ravenclaw","Human","I wondered when I'd be seeing you, Mr. Potter. It seems only yesterday that your mother and father were in here buying their first wands.  Ah. Here we are.  Well, give it a wave.  Apparently not.  Perhaps this.  No, no, definitely not! No matter...  I wonder.  Curious, very curious.","I wondered when I'd be seeing you, Mr. Potter. It seems only yesterday that your mother and father were in here buying their first wands.  Ah. Here we are.  Well, give it a wave.  Apparently not.  Perhaps this.  No, no, definitely not! No matter...  I wonder.  Curious, very curious."
158,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","A wand? Well, you'll want Ollivanders.  No place better. Run along there, but wait. I just got one more thing I got to do. Won't be long.","A wand? Well, you'll want Ollivanders.  No place better. Run along there, but wait. I just got one more thing I got to do. Won't be long."
164,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Garrick Ollivander","Male","Ravenclaw","Human","Oh, we do not speak his name. The wand chooses the wizard, Mr. Potter. It's not always clear why, but I think it is clear that we can expect great things from you. After all, He-Who-Must-Not-Be-Named did great things...terrible, yes, but great.","Oh, we do not speak his name. The wand chooses the wizard, Mr. Potter. It's not always clear why, but I think it is clear that we can expect great things from you. After all, He-Who-Must-Not-Be-Named did great things...terrible, yes, but great."
157,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Harry Potter","Male","Gryffindor","Human","I still need...a wand.","I still need...a wand."
161,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Sorry, but what's curious?","Sorry, but what's curious?"
163,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Harry Potter","Male","Gryffindor","Human","And...who owned that wand?","And...who owned that wand?"
165,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","Harry! Harry! Happy birthday!","Harry! Harry! Happy birthday!"
159,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Hello? Hello?","Hello? Hello?"
162,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Garrick Ollivander","Male","Ravenclaw","Human","I remember every wand I've ever sold, Mr. Potter. It just so happens that the phoenix, whose tail feather resides in your wand gave one other feather, just one. It is curious that you should be destined for this wand when its brother gave you that scar.","I remember every wand I've ever sold, Mr. Potter. It just so happens that the phoenix, whose tail feather resides in your wand gave one other feather, just one. It is curious that you should be destined for this wand when its brother gave you that scar."
140,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","But why am I famous, Hagrid? All those people back there, how is it they know who I am?","But why am I famous, Hagrid? All those people back there, how is it they know who I am?"
125,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","Fast and misunderstood beasts, Harry. Fast and misunderstood.","Fast and misunderstood beasts, Harry. Fast and misunderstood."
135,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Oh, nice to meet you.","Oh, nice to meet you."
121,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","Essential bit of equipment, Harry.","Essential bit of equipment, Harry."
1964,"Harry Potter and the Prisoner of Azkaban",5,75,"The Leaky Cauldron","Diagon Alley","Hermione Granger","Female","Gryffindor","Human","You know the Egyptians used to worship cats?","You know the Egyptians used to worship cats?"
123,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","Well, they don't mean for a penguin, do they? Heh. Crikey, but not a dragon.","Well, they don't mean for a penguin, do they? Heh. Crikey, but not a dragon."
122,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","One pair of dragon-hide gloves.  Hagrid, do they mean for a real dragon?","One pair of dragon-hide gloves.  Hagrid, do they mean for a real dragon?"
1977,"Harry Potter and the Prisoner of Azkaban",5,75,"The Leaky Cauldron","Diagon Alley","Molly Weasley","Female","Gryffindor","Human","Yes? All of your books?","Yes? All of your books?"
1980,"Harry Potter and the Prisoner of Azkaban",5,75,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Everything's there.","Everything's there."
1962,"Harry Potter and the Prisoner of Azkaban",5,75,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Egypt. What's it like?","Egypt. What's it like?"
1978,"Harry Potter and the Prisoner of Azkaban",5,75,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Yeah, it's all upstairs.","Yeah, it's all upstairs."
1972,"Harry Potter and the Prisoner of Azkaban",5,75,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Mrs. Weasley.","Mrs. Weasley."
1965,"Harry Potter and the Prisoner of Azkaban",5,75,"The Leaky Cauldron","Diagon Alley","Ron Weasley","Male","Gryffindor","Human","Along with the dung beetle.","Along with the dung beetle."
1953,"Harry Potter and the Prisoner of Azkaban",4,74,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Hedwig.","Hedwig."
131,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Man","","","","Welcome back, Mr. Potter, welcome back.","Welcome back, Mr. Potter, welcome back."
1937,"Harry Potter and the Prisoner of Azkaban",4,74,"The Leaky Cauldron","Diagon Alley","Station guard","","","","Yeah, take it away, Ernie!","Yeah, take it away, Ernie!"
1976,"Harry Potter and the Prisoner of Azkaban",5,75,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Yes.","Yes."
1993,"Harry Potter and the Prisoner of Azkaban",5,75,"The Leaky Cauldron","Diagon Alley","Arthur Weasley","Male","Gryffindor","Human","What do you know about Sirius Black, Harry?","What do you know about Sirius Black, Harry?"
120,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","First year students will require: three sets of work robes, one wand.","First year students will require: three sets of work robes, one wand."
130,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Tom","Male","","Human","Bless my soul. It's Harry Potter.","Bless my soul. It's Harry Potter."
134,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","Hello, Professor. I didn't see you there. Harry, this is Professor Quirrell. He'll be your Defense Against the Dark Arts teacher at Hogwarts.","Hello, Professor. I didn't see you there. Harry, this is Professor Quirrell. He'll be your Defense Against the Dark Arts teacher at Hogwarts."
137,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","Yes, well, must be going now. Lots to buy. Heh.","Yes, well, must be going now. Lots to buy. Heh."
136,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Quirinus Quirrell","Male","Ravenclaw","Human","F-fearfully fascinating subject. N-not that you need it, e-eh, Potter? Heheh.","F-fearfully fascinating subject. N-not that you need it, e-eh, Potter? Heheh."
138,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Goodbye.","Goodbye."
129,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","No thanks, Tom. I'm on official Hogwarts business today. Just helping young Harry here buy his school supplies.","No thanks, Tom. I'm on official Hogwarts business today. Just helping young Harry here buy his school supplies."
132,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Goblin","","","","Doris Crockford, Mr. Potter. I can't believe I'm meeting you at last.","Doris Crockford, Mr. Potter. I can't believe I'm meeting you at last."
124,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","But you like a dragon?","But you like a dragon?"
126,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","All students must be equipped with...one standard size two pewter cauldron and may bring if they desire either an owl, a cat or a toad. Could we find all this in London?","All students must be equipped with...one standard size two pewter cauldron and may bring if they desire either an owl, a cat or a toad. Could we find all this in London?"
1968,"Harry Potter and the Prisoner of Azkaban",5,75,"The Leaky Cauldron","Diagon Alley","Ron Weasley","Male","Gryffindor","Human","I haven't shown anyone.","I haven't shown anyone."
142,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Boy","","","","It's a world class racing broom. Look at it, it's the new Nimbus 2000! It's the fastest model yet.","It's a world class racing broom. Look at it, it's the new Nimbus 2000! It's the fastest model yet."
170,"Harry Potter and the Philosopher's Stone",8,8,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Maybe if you wrote it down?","Maybe if you wrote it down?"
167,"Harry Potter and the Philosopher's Stone",8,8,"The Leaky Cauldron","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","You all right, Harry? You seem very quiet.","You all right, Harry? You seem very quiet."
169,"Harry Potter and the Philosopher's Stone",8,8,"The Leaky Cauldron","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","First, and understand this, Harry, 'cause it's very important. Not all wizards are good. Some of them go bad. A few years ago, there was one wizard who went as bad as you can go. And his name was V-...his name was V-...","First, and understand this, Harry, 'cause it's very important. Not all wizards are good. Some of them go bad. A few years ago, there was one wizard who went as bad as you can go. And his name was V-...his name was V-..."
128,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Tom","Male","","Human","Ah, Hagrid! The usual, I presume?","Ah, Hagrid! The usual, I presume?"
133,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Quirinus Quirrell","Male","Ravenclaw","Human","Harry P-potter. C-can't tell you how pleased I am to meet you.","Harry P-potter. C-can't tell you how pleased I am to meet you."
